Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Createur_de_la_donnee,Date_de_mise_a_jour,Contacts_du_POI,Classements_du_POI,Description,CP,Ville,nom_departement,nom_region,nom_membre,raison_sociale
Photo Pyramides,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Boutique, commerce de proximité']",48.86537,2.3349695,14 rue des Pyramides,Paris je t'aime - Office de Tourisme,2026-03-20, http://www.photopyramides.com/,,"Découvrez chez Photo Pyramides une large sélection d'appareils photo, d'accessoires, de batteries, de piles, de chargeurs, de pellicules, de cartes mémoires, ainsi que des services de développement, de tirages et de photo book. Tout ce dont vous avez besoin pour capturer et immortaliser vos plus beaux souvenirs se trouve chez Photo Pyramides.",75001,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
La Boutique du Centre Pompidou,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Centre et galerie commerciale']",48.8608333,2.3516667,"Rue Beaubourg, côté Saint-Merri (jusqu'en mai 2021)",Paris je t'aime - Office de Tourisme,2026-03-20, https://www.boutiquesdemusees.fr/,,"L'architecte Marie Deroudilhe, disciple de Patrick Jouin, a réaménagé la boutique du Centre Pompidou en utilisant les matériaux emblématiques du lieu : le béton et l'acier. Cet espace design propose une collection de créations originales et innovantes mettant en valeur le talent émergent et confirmé du design d'intérieur et des tendances décoratives. Un lieu idéal pour les amateurs de design en quête de pièces uniques et avant-gardistes dans un cadre artistique et inspirant.",75004,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Melvita Paris Opéra,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Boutique, commerce de proximité']",48.871105,2.331201,1 rue Auber,Paris je t'aime - Office de Tourisme,2026-03-20, https://fr.melvita.com/,,"Dans cette boutique au charme apaisant, les produits de soin sont minutieusement choisis parmi une sélection de pétales, graines, pollens et huiles végétales disponibles sur l'orgue à ingrédients. Une approche personnalisée pour offrir le meilleur à votre peau. Un véritable havre de bien-être pour prendre soin de soi en toute simplicité.",75009,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Pharmacie de l'Opéra,"['Lieu', ""Point d'intérêt"", 'Lieu de santé', 'Pharmacie']",48.871178,2.331305,1 rue Auber,Paris je t'aime - Office de Tourisme,2026-03-20,,,"Située à proximité de l'opéra Garnier et des grands magasins, la pharmacie de l'Opéra vous accueille 7 jours sur 7, de 8h à 21h. Profitez de cet emplacement privilégié pour vous procurer vos médicaments et produits de parapharmacie en toute facilité et à toute heure de la journée. Une équipe professionnelle et attentionnée est là pour vous aider et vous conseiller dans vos achats. Une adresse incontournable pour vos besoins de santé et de bien-être au cœur de la capitale.",75009,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Artisans du Monde,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Boutique, commerce de proximité']",48.877636,2.3448305,20 rue Rochechouart,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.artisansdumonde.org/,,"Artisans du Monde s'engage pour une consommation responsable avec des produits issus du commerce équitable. Divers articles du Sud sont proposés : artisanat, épicerie, confiserie, cosmétiques... Leur boutique en ligne offre un choix varié : cosmétiques, bijoux, arts de la table, décoration, mode. Une belle façon d'acheter en donnant un sens à ses achats et en soutenant une consommation solidaire.",75009,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Au Vieux Campeur,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Boutique, commerce de proximité']",48.84964,2.3454914,48 rue des Écoles,Paris je t'aime - Office de Tourisme,2026-03-20, http://www.auvieuxcampeur.fr/,,"Découvrez un magasin spécialisé proposant une large gamme d'articles et d'accessoires pour vos activités outdoor. Vous y trouverez des vêtements de sports et loisirs, du matériel pour les sports d'hiver et de montagne, ainsi que des équipements pour les sports nautiques et subaquatiques. Partez à l'aventure en toute sécurité avec des équipements d'alpinisme et d'escalade de qualité, et profitez de produits variés pour toutes vos activités en plein air.",75005,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Bellota-Bellota Champs-Élysées,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Boutique, commerce de proximité']",48.867485,2.3033369,11 rue Clément Marot,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.bellota-bellota.com/fr/,,"Au cœur de Paris, ce lieu exceptionnel offre une plongée gastronomique en Espagne et à Byzance. Dégustez des délices ibériques, des vins aux charcuteries en passant par les fromages et le célèbre jambon Bellota-Bellota. Explorez aussi les produits raffinés de Byzance, comme le saumon fumé prestige à la russe ou les caviars frais, le tout dans un décor typique. Une expérience culinaire unique pour les amateurs de saveurs exquises et d'authenticité.",75008,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Librairie Monnier,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Boutique, commerce de proximité']",48.87919,2.3218467,55 rue de Rome,Paris je t'aime - Office de Tourisme,2026-03-20, http://www.librairiemonnier.com/,,"Découvrez notre large sélection de partitions d’occasion pour tous les instruments et tous les styles musicaux. Avec plus de 7 000 références disponibles, trouvez la partition idéale pour enrichir votre répertoire. Profitez de notre service d’achat et de vente d’occasion pour donner une seconde vie à des partitions de qualité. Offrez-vous le plaisir de la musique à moindre coût et explorez notre catalogue varié dès maintenant !",75008,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Piaget,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Boutique, commerce de proximité']",48.86898,2.3306606,7 rue de la Paix,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.piaget.fr/,,"La prestigieuse marque suisse, spécialisée dans la joaillerie de luxe et l'horlogerie haut de gamme, a ouvert sa plus grande boutique au monde à Paris. C'est sur la célèbre rue de la Paix que cet écrin de 510 m², conçu par l'architecte Christine Querlioz, a pris place. Les magnifiques créations de la maison, parmi lesquelles l'emblématique bague Possession, sont mises en valeur dans ce magasin phare de la marque. Une adresse incontournable pour les amateurs de bijoux d'exception.",75002,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
LDB design by,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Boutique, commerce de proximité']",48.884235,2.3398535,20 rue Yvonne Le Tac,Paris je t'aime - Office de Tourisme,2026-03-20, https://ldbparis.com/,,"Découvrez une mode où jeux de matières, raffinement et finitions mains se conjuguent pour offrir un confort et une élégance incomparables. Chaque pièce est pensée avec soin pour créer une harmonie parfaite des couleurs. Des collections pour hommes, femmes et enfants qui célèbrent la créativité et l'audace. Laissez-vous séduire par des pièces uniques qui racontent une histoire et expriment toute la beauté de la mode.",75018,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
L'Arbre à Café,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Boutique, commerce de proximité']",48.867764,2.3476677,10 rue du Nil,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.larbreacafe.com/,,"Au cœur du Sentier se trouve l'Arbre à Café, bien plus qu'une simple boutique. Fondé par le passionné Hippolyte Courty, cet endroit raconte l'histoire d'un homme ayant à cœur de sourcer, d'importer et de torréfier les meilleurs crus directement à Paris. Élevant le café au rang de haute gastronomie, il offre des séances de dégustation dans un salon dédié, le tout dans une approche résolument biodynamique. Une expérience unique pour les amateurs de café exigeants.",75002,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Fifi Chachnil,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Boutique, commerce de proximité']",48.8644382,2.3441613,68 rue Jean-Jacques Rousseau - Fond de cour,Paris je t'aime - Office de Tourisme,2026-03-20, https://fifichachnil.paris/,,"Plongez dans l'univers rétro et sensuel de Fifi Chachnil, où les pin-up modernes et coquettes frivoles trouveront leur bonheur. Cette créatrice talentueuse propose une lingerie et un prêt-à-porter rétro et sexy, conçus pour sublimer la féminité. Chaque pièce est pensée avec soin dans une ambiance boudoir, offrant des froufrous et des détails délicats qui séduiront les amatrices de style vintage. Laissez-vous tenter par une culotte unique et exquise, symbole de l'élégance à la française.",75001,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
D. Porthault,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Boutique, commerce de proximité']",48.86645562,2.30494967,4 rue de Marignan,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.dporthault.fr/,,"Réputée pour son style classique et sobre, la marque Porthault a su conquérir les demeures les plus prestigieuses, telles que celles de la famille Onassis ou du shah d’Iran. Son savoir-faire exceptionnel dans le domaine du linge de maison lui a valu une renommée mondiale, équivalant à celle des plus grands couturiers. Une marque d'excellence qui brille dans l'univers de la haute couture pour la maison.",75008,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Courant d'art,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Boutique, commerce de proximité']",48.846256,2.3244874,79 rue de Vaugirard,Paris je t'aime - Office de Tourisme,2026-03-20,,,"Marie-Josée Grandjean offre une vaste collection de 150 000 ouvrages sur l'art, incluant peinture, sculpture, photographie, design, architecture, théâtre... On y trouve des livres rares, introuvables ou épuisés qui combleront les passionnés et collectionneurs. Un véritable trésor pour les amateurs d'arts visuels et scéniques, qu'on soit novice ou expert. Cette adresse est un incontournable pour les chercheurs de trésors littéraires.",75006,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Bonton Filles du Calvaire,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Boutique, commerce de proximité']",48.8615,2.366817,5 boulevard des Filles du Calvaire,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.bonton.fr/,,"Venez découvrir l'univers haut-de-gamme et coloré de Bonton pour les 0-3 ans sur 800 m². Vous y trouverez prêt-à-porter, meubles, jouets, linge de maison... Et ce n'est pas tout ! Ce lieu unique propose également un café, un salon de coiffure, ainsi qu'un espace soin dédié aux tout-petits. Une adresse incontournable pour les parents en quête de qualité et d'originalité pour leurs enfants.",75003,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Annick Goutal,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Boutique, commerce de proximité']",48.85916,2.323655,16 rue de Bellechasse,Paris je t'aime - Office de Tourisme,2026-03-20, http://www.annickgoutal.com/,,"Les parfums signés Annick Goutal séduisent avec des noms enchanteurs tels que Petite Chérie, Grand Amour ou encore Eau d’Hadrien. Fruit de mélanges subtils d'essences naturelles précieuses, ces fragrances se distinguent par leur élégance et leur pureté. Les flacons, véritables joyaux, subliment l'expérience sensorielle offerte par cette prestigieuse maison de haute parfumerie.",75007,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Les Galeries Lafayette Paris Haussmann - Le Gourmet,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Boutique, commerce de proximité']",48.873154,2.3304052,35 Boulevard Haussmann,Paris je t'aime - Office de Tourisme,2026-03-20, https://haussmann.galerieslafayette.com/,,"Depuis 1991, Les Galeries Lafayette Le Gourmet sont un lieu incontournable pour la gastronomie à la française, en magasin et en ligne. Avec 3500 m2, ce lieu regroupe marché, épicerie, cave, boutiques et restaurants. Chaque étage offre des découvertes alléchantes : marché et restauration au sous-sol, cuisine du monde, pâtisserie, chocolaterie au rez-de-chaussée, tables du Gourmet et cave au premier. Une immersion totale dans l'univers de la gastronomie.",75009,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Puma Store,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Boutique, commerce de proximité']",48.860374,2.349538,22 boulevard de Sébastopol,Paris je t'aime - Office de Tourisme,2026-03-20, https://eu.puma.com/,,"Ce magasin, fidèle aux standards de la marque, se démarque par son orientation vers la mode plutôt que vers des équipements sportifs spécialisés. On y découvre une large sélection de maillots de football des principales équipes africaines, tous confectionnés par Puma. Une référence incontournable pour les passionnés de mode et de football en quête de produits tendance et authentiques.",75004,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Restaurant Pizza Roma,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.651543,2.399278,81 route de Grigny,Office de Tourisme Grand Paris Sud Seine-Essonne-Sénart,2021-12-02,,,"Pizza Roma, votre restaurant italien à Ris-Orangis.",91130,Ris-Orangis,Essonne,Île-de-France,Ris-Orangis,CA Grand Paris Sud Seine Essonne Sénart
Golf de Val Grand,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs', 'Terrain de golf']",48.603471,2.385289,rue de Paris RD31,Office de Tourisme Grand Paris Sud Seine-Essonne-Sénart,2022-10-20, http://www.golf-de-val-grand.com/,,Bienvenue au Golf de Val-Grand à Bondoufle !,91070,Bondoufle,Essonne,Île-de-France,Bondoufle,CA Grand Paris Sud Seine Essonne Sénart
La Ferme de Sainte Radegonde,"['Lieu', ""Point d'intérêt"", 'Produit', 'Site sportif, récréatif et de loisirs', 'Location', 'Location de salle']",48.565903,2.485767,chemin de Sainte Radegonde,Office de Tourisme Grand Paris Sud Seine-Essonne-Sénart,2019-11-21,,,"Ancien corps de ferme datant de 1890 entièrement restauré, situé à 35 km de la porte d'Orléans au sud de Paris à Coudray-Montceaux dans l'Essonne, la Ferme de Sainte-Radegonde est votre partenaire pour toutes réceptions privées ou professionnelles.",91830,Le Coudray-Montceaux,Essonne,Île-de-France,Le Coudray-Montceaux,CA Grand Paris Sud Seine Essonne Sénart
